iter	RMSE
5075	0.02547746667
5076	0.02546785262
5077	0.02546711852
5078	0.02545701862
5079	0.02545265389
5080	0.02544908327
5081	0.02544708165
5082	0.02544260974
5083	0.02544200885
5084	0.0254389537
5085	0.02543623957
5086	0.02543558421
5087	0.02543416838
5088	0.0254331339
5089	0.02543025158
5090	0.02541426875
5091	0.02541229403
5092	0.02540941312
5093	0.02540779305
5094	0.02540498373
5095	0.02540437915
5096	0.02539673466
5097	0.02539524133
5098	0.02539181169
5099	0.02538470599
5100	0.02538378813
5101	0.02538171845
5102	0.0253800878
5103	0.0253691494
5104	0.02536233035
5105	0.02535914713
5106	0.02535646947
5107	0.02534965455
5108	0.02534897147
5109	0.02534722586
5110	0.02534625297
5111	0.02534365074
5112	0.02534066446
5113	0.02533792761
5114	0.02533233835
5115	0.02532242688
5116	0.02532182272
5117	0.02531870406
5118	0.02531744628
5119	0.02531658215
5120	0.02530820291
5121	0.02529872719
5122	0.02529795613
5123	0.0252954004
5124	0.02529393955
5125	0.02529334812
5126	0.02529186106
5127	0.0252849442
5128	0.02528351914
5129	0.02528119486
5130	0.02527972101
5131	0.02527543927
5132	0.02527397304
5133	0.02527325645
5134	0.02526885135
5135	0.02526300822
5136	0.02525931346
5137	0.02525646687
5138	0.02525514522
5139	0.02524934526
5140	0.0252477465
5141	0.02524336319
5142	0.02524262497
5143	0.02524112408
5144	0.02523839392
5145	0.02523729192
5146	0.02523479401
5147	0.02523368854
5148	0.02522698047
5149	0.02522469134
5150	0.02522173386
5151	0.02521768978
5152	0.02521562979
5153	0.02521317078
5154	0.02521047349
5155	0.02520476365
5156	0.0252023041
5157	0.02520130981
5158	0.02520083729
5159	0.02519736407
5160	0.02519424174
5161	0.02519006809
5162	0.02518809449
5163	0.02518551354
5164	0.02518308827
5165	0.02517482029
5166	0.02517300193
5167	0.02517092816
5168	0.02517045563
5169	0.02516284598
5170	0.02516215185
5171	0.02515581692
5172	0.02515452418
5173	0.02515224153
5174	0.02514812335
5175	0.02514728065
5176	0.02514468303
5177	0.02513978989
5178	0.02513878707
5179	0.02513198476
5180	0.02513151768
5181	0.02512666383
5182	0.0251260902
5183	0.02512382331
5184	0.02512135024
5185	0.02511679274
5186	0.02511264122
5187	0.02510374366
5188	0.02509876406
5189	0.02508897146
5190	0.02508704867
5191	0.02508638637
5192	0.0250784209
5193	0.02507649312
5194	0.02506735242
5195	0.02505978793
5196	0.02505827219
5197	0.02505634036
5198	0.02505409373
5199	0.02505254485
5200	0.0250498448
5201	0.02504403856
5202	0.02504258504
5203	0.02503509476
5204	0.02503146397
5205	0.02502483672
5206	0.02502249389
5207	0.02501792366
5208	0.02501556
5209	0.02501509517
5210	0.02501398249
5211	0.02501154556
5212	0.02500975043
5213	0.02500269658
5214	0.02499572153
5215	0.02499361983
5216	0.02499287075
5217	0.02498916082
5218	0.02498684809
5219	0.02498407819
5220	0.02497991874
5221	0.02497878919
5222	0.02497267521
5223	0.02497134088
5224	0.02496210485
5225	0.02495929229
5226	0.02495770784
5227	0.02495625951
5228	0.02494901236
5229	0.02494496387
5230	0.02494271953
5231	0.02494036975
5232	0.02493530564
5233	0.02492734944
5234	0.02492226887
5235	0.02491565912
5236	0.02490831075
5237	0.02490424453
5238	0.02490255564
5239	0.02489560417
5240	0.02488904664
5241	0.02488631601
5242	0.02488345684
5243	0.02488140105
5244	0.02487736276
5245	0.02487421075
5246	0.02487026443
5247	0.0248613294
5248	0.02486086841
5249	0.02485899798
5250	0.02484413173
5251	0.02484256328
5252	0.02483559567
5253	0.02483395059
5254	0.02483277427
5255	0.02482910112
5256	0.02482272623
5257	0.02481820526
5258	0.02481601896
5259	0.02481032169
5260	0.02480002187
5261	0.02479344531
5262	0.02479000402
5263	0.02478347735
5264	0.0247811389
5265	0.02477328885
5266	0.02477071595
5267	0.02476633738
5268	0.02475976014
5269	0.02475812536
5270	0.02475669285
5271	0.02475362831
5272	0.02474339132
5273	0.02472869806
5274	0.02472068761
5275	0.02471817174
5276	0.02471612706
5277	0.0247093042
5278	0.02470675565
5279	0.0247047027
5280	0.0247032973
5281	0.02470261636
5282	0.02470109527
5283	0.02469475327
5284	0.02468825727
5285	0.02467915846
5286	0.02466414328
5287	0.02466202089
5288	0.02466030705
5289	0.02465820887
5290	0.02463890752
5291	0.02463784567
5292	0.02463599117
5293	0.02462593507
5294	0.02461841547
5295	0.02461616086
5296	0.02461410079
5297	0.02461157178
5298	0.024601496
5299	0.02459993162
5300	0.02459096929
5301	0.02458588834
5302	0.0245836195
5303	0.02457756535
5304	0.02457365605
5305	0.02457172935
5306	0.02456978042
5307	0.02456301258
5308	0.02455413572
5309	0.02455329761
5310	0.02455048125
5311	0.02454209082
5312	0.02453925655
5313	0.02452469236
5314	0.02451590402
5315	0.02451351746
5316	0.02451009794
5317	0.02450798121
5318	0.02450069623
5319	0.02449740857
5320	0.02449543462
5321	0.02449191518
5322	0.02448928227
5323	0.02448514524
5324	0.02447642461
5325	0.02447493019
5326	0.02447224881
5327	0.02447035087
5328	0.02446410915
5329	0.02446329672
5330	0.0244600935
5331	0.02445926898
5332	0.02445524542
5333	0.02444763829
5334	0.02444146583
5335	0.02443696854
5336	0.02443064311
5337	0.0244288453
5338	0.02442829446
5339	0.02442641737
5340	0.02441656845
5341	0.02441425692
5342	0.02441127099
5343	0.02440568409
5344	0.02440012456
5345	0.02439722358
5346	0.02439476063
5347	0.02438125393
5348	0.02437859469
5349	0.02437602304
5350	0.02437305872
5351	0.0243712365
5352	0.0243691071
5353	0.02436520512
5354	0.02436218824
5355	0.02434836704
5356	0.02433982172
5357	0.02433736018
5358	0.02432381873
5359	0.0243166636
5360	0.02431118167
5361	0.02430898194
5362	0.02430049646
5363	0.0242917699
5364	0.02428765624
5365	0.02428564172
5366	0.02428150833
5367	0.0242802454
5368	0.02427739338
5369	0.02427592757
5370	0.02426949394
5371	0.02426477728
5372	0.02426180526
5373	0.02425928787
5374	0.02425425105
5375	0.0242510712
5376	0.02424809926
5377	0.02424147339
5378	0.0242376561
5379	0.02423361995
5380	0.02423118348
5381	0.02422481361
5382	0.02422367051
5383	0.02422194524
5384	0.02420375861
5385	0.02419973867
5386	0.0241960056
5387	0.02419410759
5388	0.02419304224
5389	0.02418757126
5390	0.02418573315
5391	0.02418510128
5392	0.02418154978
5393	0.02417911954
5394	0.02417836096
5395	0.02417550854
5396	0.02417492568
5397	0.0241719914
5398	0.02415818771
5399	0.02415210095
5400	0.02414604461
5401	0.02413865506
5402	0.02413579505
5403	0.02413202513
5404	0.02412889667
5405	0.02412552915
5406	0.02411752766
5407	0.02410228589
5408	0.02409602964
5409	0.0240945855
5410	0.02409060212
5411	0.02408892259
5412	0.02408652263
5413	0.02407961341
5414	0.02407679451
5415	0.02407192536
5416	0.02406257675
5417	0.02405555825
5418	0.02404862823
5419	0.02404676222
5420	0.02403995431
5421	0.02403777891
5422	0.02403581221
5423	0.02403472591
5424	0.02402870096
5425	0.02402607242
5426	0.02402429623
5427	0.02401849538
5428	0.02401272364
5429	0.02400781227
5430	0.02400035566
5431	0.02399202238
5432	0.02398808848
5433	0.02398594949
5434	0.02398205749
5435	0.02397375923
5436	0.02396995469
5437	0.02396906571
5438	0.02396355702
5439	0.02395655967
5440	0.02395354787
5441	0.02395212874
5442	0.02394651064
5443	0.02394456921
5444	0.02394266276
5445	0.02394023387
5446	0.0239378656
5447	0.02393081227
5448	0.02392955115
5449	0.02391783234
5450	0.02391545193
5451	0.02391445113
5452	0.02391078928
5453	0.02390905647
5454	0.02390584521
5455	0.02390300599
5456	0.02390029443
5457	0.02389665929
5458	0.02389317273
5459	0.02388563953
5460	0.02387914569
5461	0.02386103373
5462	0.02385925529
5463	0.02385830018
5464	0.02385641762
5465	0.02385494192
5466	0.02385285909
5467	0.02385157946
5468	0.02384495532
5469	0.02384146671
5470	0.02383672971
5471	0.02383379213
5472	0.02383072154
5473	0.02382527754
5474	0.02382102423
5475	0.0238140481
5476	0.02380490406
5477	0.02380294528
5478	0.02379826647
5479	0.02379437321
5480	0.0237918422
5481	0.0237894463
5482	0.02378357668
5483	0.02378059901
5484	0.02377821323
5485	0.02377767565
5486	0.02376367592
5487	0.02375796152
5488	0.02375718556
5489	0.02375625143
5490	0.02375026575
5491	0.0237493517
5492	0.02374564992
5493	0.02374369883
5494	0.02373739942
5495	0.02373132729
5496	0.02372944188
5497	0.02372884104
5498	0.02372703904
5499	0.02372368949
5500	0.02372276664
5501	0.02371471419
5502	0.02371268861
5503	0.02371152183
5504	0.02370923991
5505	0.02370447484
5506	0.0237024726
5507	0.02369772458
5508	0.02369072074
5509	0.02368893265
5510	0.02368694524
5511	0.02368515573
5512	0.02368377064
5513	0.02368184082
5514	0.02367765437
5515	0.02367578905
5516	0.02366200562
5517	0.02365542703
5518	0.02365396482
5519	0.02365040202
5520	0.02364954202
5521	0.02364701524
5522	0.02364437127
5523	0.02364276449
5524	0.0236409623
5525	0.02363784036
5526	0.02363057416
5527	0.02362736623
5528	0.02361761406
5529	0.02361304699
5530	0.02361238267
5531	0.02360694109
5532	0.02360457071
5533	0.02360076563
5534	0.0235977855
5535	0.02359601308
5536	0.02359489349
5537	0.02359311563
5538	0.02358771307
5539	0.02358455178
5540	0.02358279026
5541	0.02357790885
5542	0.02357256247
5543	0.02357190847
5544	0.02357131571
5545	0.02356899693
5546	0.02356524318
5547	0.02355944475
5548	0.0235550514
5549	0.02355369548
5550	0.0235487758
5551	0.02354700547
5552	0.02354358917
5553	0.02353593565
5554	0.02353229001
5555	0.02352956361
5556	0.02352677175
5557	0.02352425906
5558	0.02352075211
5559	0.02351181172
5560	0.02350830175
5561	0.02350660533
5562	0.02350517474
5563	0.02349710552
5564	0.02349113719
5565	0.02347979883
5566	0.02347095093
5567	0.02346294722
5568	0.02345702389
5569	0.02345455451
5570	0.02345160038
5571	0.02344431987
5572	0.02343667083
5573	0.02343564995
5574	0.02342921865
5575	0.02342440158
5576	0.02342146275
5577	0.02341509963
5578	0.0234138516
5579	0.02340592246
5580	0.02340491075
5581	0.0234037628
5582	0.02340302045
5583	0.02340045809
5584	0.02339840252
5585	0.02339224441
5586	0.02339005944
5587	0.02338378432
5588	0.02338104497
5589	0.02336357171
5590	0.02335952212
5591	0.02335305117
5592	0.02335188536
5593	0.02334625282
5594	0.02334121022
5595	0.02334064474
5596	0.02333183326
5597	0.02332922329
5598	0.02332598501
5599	0.02332531666
5600	0.02332073457
5601	0.02331296775
5602	0.02331139201
5603	0.02330991004
5604	0.02330617786
5605	0.02330477229
5606	0.02330128612
5607	0.02329969932
5608	0.0232982067
5609	0.02329331489
5610	0.02328811586
5611	0.02328718797
5612	0.02328412485
5613	0.0232810239
5614	0.02327870981
5615	0.02327101675
5616	0.02326457576
5617	0.0232622871
5618	0.02325784232
5619	0.02325720673
5620	0.02325366588
5621	0.02324259652
5622	0.02324146756
5623	0.0232397285
5624	0.02323316924
5625	0.02323112959
5626	0.02322749317
5627	0.02322396906
5628	0.02321540949
5629	0.02321149275
5630	0.02319444604
5631	0.02319382076
5632	0.02318961062
5633	0.02318490821
5634	0.02318103847
5635	0.02317746509
5636	0.02317564521
5637	0.02317391449
5638	0.02316750783
5639	0.02316631518
5640	0.02316006702
5641	0.02315317387
5642	0.02315125247
5643	0.02314925036
5644	0.02314753239
5645	0.02314192983
5646	0.02313810401
5647	0.02313454232
5648	0.02312874464
5649	0.02312722744
5650	0.0231208901
5651	0.02311268439
5652	0.02311089039
5653	0.02310887118
5654	0.02310666887
5655	0.02310537809
5656	0.02310455969
5657	0.02310232371
5658	0.02310043836
5659	0.02309823264
5660	0.02309453859
5661	0.02309254204
5662	0.02309081157
5663	0.02308848595
5664	0.0230869978
5665	0.02308109204
5666	0.02307547684
5667	0.02306834964
5668	0.02306239815
5669	0.02306081038
5670	0.0230571921
5671	0.02305096895
5672	0.02304958675
5673	0.02304497048
5674	0.02304033557
5675	0.02303821647
5676	0.02303647605
5677	0.0230302388
5678	0.02302861224
5679	0.02302496493
5680	0.02301939256
5681	0.02301398566
5682	0.02300813771
5683	0.02300198338
5684	0.02300041314
5685	0.02299874147
5686	0.02299697803
5687	0.02299580839
5688	0.02297906341
5689	0.02297762786
5690	0.02296990996
5691	0.02296841181
5692	0.02296494236
5693	0.02296340114
5694	0.02296133846
5695	0.02295755657
5696	0.02295587559
5697	0.0229541383
5698	0.0229449009
5699	0.02294257814
5700	0.02293950618
5701	0.02293780534
5702	0.02293434911
5703	0.02292822415
5704	0.02292759598
5705	0.02291940295
5706	0.02291398009
5707	0.02291133102
5708	0.02291068501
5709	0.02290778096
5710	0.02290575357
5711	0.02290457983
5712	0.0229014078
5713	0.02289640244
5714	0.02289192545
5715	0.02288677938
5716	0.02288542765
5717	0.02287509806
5718	0.02287450901
5719	0.02287400192
5720	0.02287148983
5721	0.02286892586
5722	0.02286765778
5723	0.02286539905
5724	0.02285256253
5725	0.0228493463
5726	0.02284683757
5727	0.02284350976
5728	0.02283790479
5729	0.02283734687
5730	0.0228360098
5731	0.02283452485
5732	0.02283077299
5733	0.02283013867
5734	0.02282800962
5735	0.02282555843
5736	0.0228210376
5737	0.02281552487
5738	0.02281293305
5739	0.02281045493
5740	0.02280636181
5741	0.02280069234
5742	0.02279645089
5743	0.02279458075
5744	0.02279373855
5745	0.02279056007
5746	0.02278454916
5747	0.02277937725
5748	0.02277620172
5749	0.02277367662
5750	0.02276769168
5751	0.02276704149
5752	0.0227653987
5753	0.02276448659
5754	0.0227601933
5755	0.02275432014
5756	0.02275316716
5757	0.02274638399
5758	0.02274351037
5759	0.022738111
5760	0.02273195307
5761	0.02272361764
5762	0.02272222675
5763	0.02270883708
5764	0.02270550708
5765	0.02269653094
5766	0.02269309759
5767	0.02269117573
5768	0.02268985165
5769	0.0226869471
5770	0.0226857583
5771	0.02268520363
5772	0.02268346578
5773	0.02268159204
5774	0.02267832887
5775	0.02267662207
5776	0.02267192099
5777	0.02267008616
5778	0.02266890621
5779	0.02266352162
5780	0.02266210385
5781	0.02265605359
5782	0.0226532483
5783	0.02265110982
5784	0.02264623907
5785	0.02264326918
5786	0.02264154883
5787	0.02263579603
5788	0.02263371477
5789	0.022632879
5790	0.02263188177
5791	0.02261928102
5792	0.02261713413
5793	0.02261538847
5794	0.02261421753
5795	0.02261045972
5796	0.02260951107
5797	0.0226088109
5798	0.02260743887
5799	0.02260568336
5800	0.02260500431
5801	0.02260217819
5802	0.02259954162
5803	0.02259884945
5804	0.02259086878
5805	0.02258920791
5806	0.02258750631
5807	0.02257954134
5808	0.0225625866
5809	0.02255853082
5810	0.0225492539
5811	0.02254761004
5812	0.02254476912
5813	0.02253950566
5814	0.0225370158
5815	0.02253529918
5816	0.02253245699
5817	0.0225278874
5818	0.02252354698
5819	0.02252209024
5820	0.02252025731
5821	0.02251780205
5822	0.02251246056
5823	0.02251079166
5824	0.02250797943
5825	0.02250676981
5826	0.02250392042
5827	0.02250079168
5828	0.02250025439
5829	0.02249975285
5830	0.02249323451
5831	0.02248746783
5832	0.02248666586
5833	0.02248450028
5834	0.02248207108
5835	0.02247836349
5836	0.02247507705
5837	0.02247339435
5838	0.02247203009
5839	0.0224679021
5840	0.0224649676
5841	0.02246435117
5842	0.02246109406
5843	0.02245940411
5844	0.02245772108
5845	0.02245596999
5846	0.02245117355
5847	0.02244918855
5848	0.02244750862
5849	0.02244367891
5850	0.02244101452
5851	0.02243740306
5852	0.02243150144
5853	0.02242953725
5854	0.02242669048
5855	0.02242502599
5856	0.0224155812
5857	0.02240881082
5858	0.02240265467
5859	0.02239925731
5860	0.02239402931
5861	0.02238383228
5862	0.0223814048
5863	0.0223748434
5864	0.02237325431
5865	0.02236807487
5866	0.0223661885
5867	0.02236207734
5868	0.02235632523
5869	0.02235468545
5870	0.02234996273
5871	0.02234597266
5872	0.02234426209
5873	0.02233898838
5874	0.02233259361
5875	0.02233097365
5876	0.02232854194
5877	0.02232652871
5878	0.02232432933
5879	0.02232164015
5880	0.02231858312
5881	0.02231669922
5882	0.02231323086
5883	0.02231074882
5884	0.02230677079
5885	0.02230055198
5886	0.02229790646
5887	0.02229272061
5888	0.02229052236
5889	0.02228732929
5890	0.02228599674
5891	0.02228420716
5892	0.02227907762
5893	0.02227795686
5894	0.02227473904
5895	0.02226890225
5896	0.02226506768
5897	0.02226281015
5898	0.02225938397
5899	0.02225232436
5900	0.02224978001
5901	0.02224485912
5902	0.02224106902
5903	0.02223683927
5904	0.02223619288
5905	0.02223151324
5906	0.02223005885
5907	0.02222864746
5908	0.02222439191
5909	0.02222099549
5910	0.02221764025
5911	0.02221521744
5912	0.02221350936
5913	0.02221024378
5914	0.02220912812
5915	0.02220775119
5916	0.02220260809
5917	0.02220080977
5918	0.02219857699
5919	0.02219659527
5920	0.02219157858
5921	0.0221904148
5922	0.02218907292
5923	0.02218741742
5924	0.02218542383
5925	0.02218320085
5926	0.02218200971
5927	0.02218072692
5928	0.02217903668
5929	0.02217671402
5930	0.02217476038
5931	0.02217372787
5932	0.02217307235
5933	0.02216986549
5934	0.0221680592
5935	0.02215805482
5936	0.02214505569
5937	0.02213775722
5938	0.02213312018
5939	0.0221320063
5940	0.02213007813
5941	0.02212887754
5942	0.02211677056
5943	0.02211557155
5944	0.02211507394
5945	0.02211060893
5946	0.02210832683
5947	0.02210434529
5948	0.02210247619
5949	0.02209415447
5950	0.02209233805
5951	0.02208884696
5952	0.02208374847
5953	0.02208031155
5954	0.02207893272
5955	0.02207774001
5956	0.02207718468
5957	0.02207211423
5958	0.02207175152
5959	0.02206647308
5960	0.02206598254
5961	0.02206512877
5962	0.02206344362
5963	0.02206194159
5964	0.02205692646
5965	0.02205331035
5966	0.02204844711
5967	0.02204608479
5968	0.02204047817
5969	0.02203567089
5970	0.0220330387
5971	0.02202611011
5972	0.02202137525
5973	0.02201847985
5974	0.02201539903
5975	0.02201319556
5976	0.02200534786
5977	0.02200030691
5978	0.02199839826
5979	0.02199551953
5980	0.02199441383
5981	0.02199038647
5982	0.02198802488
5983	0.0219785122
5984	0.02197600954
5985	0.02197538277
5986	0.02197241832
5987	0.0219680623
5988	0.02196627655
5989	0.02195064516
5990	0.02194908511
5991	0.02194478279
5992	0.02194397274
5993	0.02194081273
5994	0.02193324936
5995	0.02193215022
5996	0.02193158101
5997	0.02193023446
5998	0.02192058618
5999	0.02191917831
6000	0.02191679161
6001	0.02191177198
6002	0.02191002451
6003	0.02190487927
6004	0.0219040047
6005	0.02189615634
6006	0.02189025013
6007	0.02188256403
6008	0.02187791084
6009	0.02187619448
6010	0.02187430373
6011	0.02187312918
6012	0.021870679
6013	0.02186917634
6014	0.02186834165
6015	0.02186740625
6016	0.02186413182
6017	0.02186247065
6018	0.02185748712
6019	0.02185365123
6020	0.02185256636
6021	0.02184743388
6022	0.02184635786
6023	0.02183975129
6024	0.02183483187
6025	0.02182911645
6026	0.02182739185
6027	0.02182657583
6028	0.02182264202
6029	0.02182073115
6030	0.02181515498
6031	0.02181408165
6032	0.02181190213
6033	0.02180710177
6034	0.02180291539
6035	0.02180212415
6036	0.02180105803
6037	0.02179600363
6038	0.02179518
6039	0.02179404617
6040	0.02179258722
6041	0.02179171216
6042	0.02179095972
6043	0.02178604786
6044	0.02178511891
6045	0.02178316262
6046	0.02178184716
6047	0.02178050955
6048	0.02177224333
6049	0.02176923452
6050	0.0217665395
6051	0.0217613538
6052	0.02175854082
6053	0.02175780159
6054	0.02175647391
6055	0.0217510145
6056	0.02174791033
6057	0.02174436252
6058	0.02173714578
6059	0.02172802138
6060	0.02172311873
6061	0.02172154866
6062	0.02171765607
6063	0.02171227448
6064	0.02170896912
6065	0.02170708775
6066	0.0217007644
6067	0.02169795668
6068	0.0216931626
6069	0.02169170443
6070	0.02168728331
6071	0.02168293251
6072	0.0216793083
6073	0.02167766747
6074	0.02167569221
6075	0.02167307861
6076	0.02166825758
6077	0.02166623793
6078	0.02166090073
6079	0.02166008732
6080	0.02165546164
6081	0.02165503622
6082	0.02165247002
6083	0.02165077073
6084	0.02164988597
6085	0.02164565721
6086	0.02164089438
6087	0.02163936402
6088	0.02163709733
6089	0.02163092923
6090	0.02162641469
6091	0.02162404451
6092	0.02162263465
6093	0.02161995268
6094	0.02161864784
6095	0.02161563308
6096	0.02161309991
6097	0.0216113192
6098	0.02160736837
6099	0.02160425782
6100	0.0216023318
6101	0.02159892294
6102	0.02159631572
6103	0.02158862238
6104	0.02158312805
6105	0.02158138169
6106	0.02157930287
6107	0.02157456965
6108	0.02156542472
6109	0.02156223245
6110	0.02155872097
6111	0.02155716946
6112	0.02155659373
6113	0.02155139323
6114	0.02154131463
6115	0.02153666283
6116	0.02152914054
6117	0.02152497603
6118	0.02152139342
6119	0.02151935526
6120	0.02151462156
6121	0.0215111569
6122	0.02150611002
6123	0.02150236602
6124	0.02149589211
6125	0.02149081232
6126	0.02148762301
6127	0.02148551745
6128	0.02148105813
6129	0.02147910041
6130	0.0214735438
6131	0.02147085747
6132	0.02147023897
6133	0.02146905165
6134	0.02146732449
6135	0.02146497865
6136	0.02146407854
6137	0.0214636278
6138	0.02146215712
6139	0.02146056536
6140	0.02145615516
6141	0.02144441175
6142	0.02144310714
6143	0.02143664491
6144	0.02142960807
6145	0.0214248449
6146	0.02142357269
6147	0.02142190694
6148	0.02141662015
6149	0.02140902174
6150	0.02140699451
6151	0.02140603168
6152	0.02140163441
6153	0.02139746905
6154	0.02139257448
6155	0.02138218696
6156	0.02137742478
6157	0.02137694719
6158	0.02136581898
6159	0.02136195149
6160	0.02135263792
6161	0.02134817182
6162	0.02134691038
6163	0.02134271311
6164	0.02133872806
6165	0.02133635497
6166	0.02133489564
6167	0.02133432535
6168	0.02133242168
6169	0.02132492235
6170	0.02132322095
6171	0.02131960491
6172	0.02131654648
6173	0.02130925611
6174	0.02130424026
6175	0.02130156923
6176	0.02129621736
6177	0.02129560688
6178	0.02129034642
6179	0.02128690638
6180	0.02128143626
6181	0.02127619706
6182	0.02127364532
6183	0.02127291089
6184	0.02127246779
6185	0.02126919708
6186	0.02126671165
6187	0.02126249939
6188	0.02126112927
6189	0.0212596271
6190	0.02125705932
6191	0.02125392827
6192	0.02125057062
6193	0.02124620779
6194	0.02124150755
6195	0.02124045965
6196	0.02123694476
6197	0.02123459183
6198	0.02123285358
6199	0.02123105274
6200	0.02123053017
6201	0.02123008375
6202	0.02122787957
6203	0.02122668798
6204	0.0212232505
6205	0.02121513981
6206	0.0212138079
6207	0.02121259929
6208	0.02121101318
6209	0.02120940898
6210	0.02120457987
6211	0.02119997895
6212	0.02119872526
6213	0.02119663715
6214	0.02119216873
6215	0.02118599561
6216	0.02118474888
6217	0.02117837506
6218	0.02117294011
6219	0.0211718436
6220	0.02116519221
6221	0.02116414616
6222	0.02116271597
6223	0.0211552626
6224	0.02115370138
6225	0.02115247446
6226	0.02114911826
6227	0.02114486089
6228	0.02113740104
6229	0.02113663646
6230	0.02113465674
6231	0.02113317673
6232	0.02113277233
6233	0.02113227282
6234	0.02113080369
6235	0.02112657676
6236	0.02112519319
6237	0.02112289753
6238	0.0211213441
6239	0.02111880517
6240	0.0211076049
6241	0.02110296807
6242	0.02109897538
6243	0.02109247922
6244	0.02109004421
6245	0.02108807119
6246	0.02108415505
6247	0.02108011467
6248	0.02107902142
6249	0.02107129886
6250	0.02106964907
6251	0.02106889743
6252	0.02105681933
6253	0.021054975
6254	0.02104789325
6255	0.02104494004
6256	0.02104277413
6257	0.0210406697
6258	0.0210361885
6259	0.02103454556
6260	0.02103140149
6261	0.02102537853
6262	0.02102254076
6263	0.02102115871
6264	0.02101955051
6265	0.02101079896
6266	0.02100253457
6267	0.02100130698
6268	0.02099779705
6269	0.02099658792
6270	0.02099088469
6271	0.02098653622
6272	0.02098582682
6273	0.02097265887
6274	0.02097129732
6275	0.02096950495
6276	0.02096849802
6277	0.02096433485
6278	0.0209601157
6279	0.02095533955
6280	0.02095298124
6281	0.02095079649
6282	0.020943221
6283	0.02094018683
6284	0.02093422301
6285	0.02092650359
6286	0.0209243092
6287	0.02092269485
6288	0.02092106525
6289	0.02091713303
6290	0.02091300464
6291	0.02090988106
6292	0.02090232186
6293	0.02090095032
6294	0.02089759868
6295	0.02089447614
6296	0.02089324976
6297	0.02089118498
6298	0.02088950304
6299	0.02088318828
6300	0.02087966297
6301	0.02087873065
6302	0.02087654506
6303	0.02087488595
6304	0.02087195766
6305	0.02086991664
6306	0.02086674924
6307	0.02086600538
6308	0.02085978476
6309	0.02085800869
6310	0.02085476729
6311	0.02085261729
6312	0.02085136185
6313	0.02085035175
6314	0.02084674351
6315	0.02084525885
6316	0.02084216951
6317	0.02083290367
6318	0.02082955696
6319	0.02082546566
6320	0.02082189671
6321	0.02082068832
6322	0.02081782375
6323	0.02081651528
6324	0.02081267917
6325	0.02080876326
6326	0.02080721347
6327	0.02080678817
6328	0.02080494546
6329	0.02079994152
6330	0.02079587324
6331	0.02079449673
6332	0.02079196089
6333	0.0207870194
6334	0.02078581418
6335	0.02078181993
6336	0.0207791084
6337	0.02077540514
6338	0.02077256046
6339	0.02077195021
6340	0.02076971972
6341	0.02076822242
6342	0.02075704847
6343	0.02075370892
6344	0.02075122108
6345	0.02074927397
6346	0.02074132625
6347	0.02073977029
6348	0.02073381417
6349	0.02072815487
6350	0.0207263678
6351	0.02072392106
6352	0.020722292
6353	0.02072139683
6354	0.02071521793
6355	0.02071360763
6356	0.02070990073
6357	0.02070805037
6358	0.02070596534
6359	0.02070197102
6360	0.02069709449
6361	0.0206930911
6362	0.02069031326
6363	0.02068791437
6364	0.02068534044
6365	0.0206758881
6366	0.02067483298
6367	0.02067290519
6368	0.02066005078
6369	0.02065811665
6370	0.02065608603
6371	0.02065229
6372	0.02064961312
6373	0.02064792881
6374	0.02064591431
6375	0.0206445306
6376	0.0206438314
6377	0.02064254917
6378	0.02064000321
6379	0.02063548662
6380	0.0206315104
6381	0.02062912894
6382	0.02062388013
6383	0.02061993391
6384	0.02061777837
6385	0.02061207086
6386	0.02060980736
6387	0.02060638897
6388	0.02060587405
6389	0.02060094637
6390	0.02059930397
6391	0.02059538992
6392	0.02059471096
6393	0.02059114444
6394	0.02058816778
6395	0.0205833118
6396	0.02057968928
6397	0.02057059495
6398	0.02056951041
6399	0.02056834515
6400	0.02056753671
6401	0.02056543043
6402	0.02056229027
6403	0.02055516181
6404	0.02055261707
6405	0.02055033083
6406	0.0205486846
6407	0.02054170197
6408	0.02053765411
6409	0.02053645348
6410	0.02053171829
6411	0.0205286451
6412	0.02052490676
6413	0.0205229986
6414	0.02052167544
6415	0.02052049189
6416	0.02051976604
6417	0.02051745777
6418	0.02051631866
6419	0.02050695037
6420	0.02050539473
6421	0.02050351181
6422	0.02050299582
6423	0.02049842823
6424	0.0204953586
6425	0.02049363456
6426	0.02048984012
6427	0.02048870508
6428	0.02048772028
6429	0.02048521741
6430	0.02048380645
6431	0.02048038901
6432	0.02047893939
6433	0.02047822967
6434	0.02047678695
6435	0.02047509498
6436	0.0204735006
6437	0.02047080352
6438	0.02046789282
6439	0.02046478698
6440	0.02045905343
6441	0.02044987712
6442	0.02044481422
6443	0.02044152307
6444	0.020440469
6445	0.02043893969
6446	0.02043718211
6447	0.02043426707
6448	0.02043356407
6449	0.02043274632
6450	0.02042846354
6451	0.02042518908
6452	0.02042187803
6453	0.02041970956
6454	0.02041827427
6455	0.02041606326
6456	0.02041414085
6457	0.0204128679
6458	0.0204119378
6459	0.02041102234
6460	0.02040349718
6461	0.0204005998
6462	0.02039962902
6463	0.02039705148
6464	0.02039453282
6465	0.020391509
6466	0.0203890954
6467	0.02038663876
6468	0.02038219997
6469	0.02038102518
6470	0.02037957162
6471	0.02037849325
6472	0.02037755116
6473	0.02037458005
6474	0.02037158943
